parent
"5827, 3547, 4358, 5119, 6103"
"5827, 8118, 8181, 8182, 8601"
"5827, 8253, 8254, 8330"
"5827, 8253, 8254, 8248, 8385"
"5827, 8281, 8266, 8295, 8654"
"5827, 8281, 8266, 8296, 8662"
"860, 6230, 8043, 8092, 8850"
"5827, 8118, 8128, 8154, 8585"
"860, 8042, 8061, 8819"
"5827, 8118, 8128, 8154, 8588"
"5827, 8253, 8237, 8275, 8339"
"5827, 8281, 8266"
"860, 6230, 8062, 8102, 8857"
"5827, 8297, 8310, 8311, 8686"
"5827, 8281, 8265, 8293"
"860, 8042, 12061, 8804"
"5827, 8281"
"5827, 8118, 8128, 8156"
"860, 6229, 6199, 6204, 6557"
"860, 6230, 8062, 8094, 8833"
"860, 6230, 8090, 8839"
"5827, 8281, 8265, 8294, 8650"
"5827, 8137, 8160"
"5827, 8281, 8266, 8295"
"5827, 8281, 8267, 8645"
"5827, 8103, 8097, 8179, 8569"
"860, 8034, 8052, 8087, 8729"
"5827, 8253, 8256, 8264, 8411"
"5827, 8118, 8181, 8129, 8604"
"860, 6198, 6235, 6207, 6542"
"5827, 8253, 8255, 8306"
"5827, 8253, 8255, 8306, 8399"
"860, 8034, 8052, 8087, 8727"
"860, 6198, 8088, 8082, 8786"
"5827, 8281, 8266, 8268, 8657"
"860, 8059, 8039, 8777"
"5827, 3547, 4359, 5130, 10079"
"5827, 8297, 8310, 8311"
"5827, 8253, 8256, 8289, 8406"
"5827, 8253, 8256, 8307, 8421"
"5827, 8253, 8254, 8247, 8384"
"5827, 8103, 8045, 8151, 8555"
"5827, 8103, 8045, 8151, 8554"
"5827, 8103, 8045, 8151, 8546"
"5827, 8253, 8256, 8290"
"5827, 8253, 8256, 8307"
"860, 8034, 8053, 8058, 8764"
"860, 6230, 8062, 10020"
"5827, 8103, 8106, 8069, 8481"
"5827, 8103, 8045, 8117, 8532"
"5827, 8118, 8181, 8157, 8591"
"860, 6198, 8088, 8082, 8780"
"860, 6230, 8090, 8838"
"860, 8042, 12061, 10120"
"5827, 8131, 8184, 8134"
"5827, 8103, 8045, 8117, 8531"
"5827, 8103, 8045, 8177, 8511"
"5827, 8297, 8310, 8271, 8678"
"5827, 8253, 8238"
"5827, 8103, 8107, 8149, 8486"
"860, 8034, 8053, 8058, 8767"
"5827, 8253, 8255, 8305"
"5827, 8297, 8310, 8311, 8683"
"5827, 8253, 8220, 8261"
"860, 6198, 6235, 6207"
"5827, 8103, 8045, 8177, 8509"
"5827, 8118, 8128, 8154, 8587"
"5827, 8103, 8045, 8115, 8522"
"860, 8034, 8035, 8085, 8721"
"860, 6229, 6222"
"5827, 6241"
"5827, 8253, 8254, 8278, 8388"
"860, 6230, 8091, 8093, 9739"
"5827, 8281, 8267, 8644"
"860, 6198, 12063, 6226, 6536"
"860, 8034, 8053, 8058, 8757"
"860, 8034, 8052, 8086, 8722"
"5827, 8253, 8221, 8279, 8425"
"5827, 8103, 8045, 8151, 8548"
"860, 6229, 6199"
"860, 6198, 8088, 8041, 8788"
"860, 8059, 8081, 8771"
"860, 6230, 8091, 12091, 8828"
"860, 6230, 8043, 8092, 8851"
"860, 8034, 8076, 8037, 8738"
"860, 6230, 8062, 8094, 8830"
"860, 6198, 8088, 8041"
"860, 6230, 8090, 8840"
"860, 6198, 12063, 6227, 6547"
"860, 6230, 8062, 8094, 8832"
"43, 12031, 50, 55"
"43, 44, 108, 11"
11646
"43, 12031, 49, 51"
"10744, 12032, 10784, 10785"
"10744, 12032, 10757, 10798, 10800"
"43, 133, 172"
"43, 44, 150, 26"
"43, 44, 124, 17"
"43, 44, 124, 115"
"43, 44, 124, 98"
"43, 44, 106, 72"
"43, 12031, 49, 53"
"10744, 12032, 10773, 10739, 10776"
"43, 12031, 49, 52"
"43, 48"
"10744, 12032, 10773, 10739, 10776"
"43, 44, 107, 16"
"10744, 12032, 10773, 10752, 10794"
"43, 44, 107, 39"
"43, 44, 108, 77"
"43, 44, 106, 135"
"43, 44, 47"
"10744, 12032, 10773, 10778, 10755"
"10574, 10571"
"43, 44, 45, 154"
"43, 44, 107, 10"
43
"10744, 12032, 10792, 10736, 10772"
"10574, 10575, 10577"
"43, 44"
"43, 44, 150, 33"
"10744, 12032, 10792, 10834, 10823"
"10744, 10730, 10747"
"43, 44, 150, 26, 116"
"43, 44, 149, 114"
"43, 129, 131"
"43, 44, 166, 22"
"43, 44, 109, 137"
"43, 44, 149, 97"
"43, 44, 149, 187"
"43, 44, 163, 58"
"43, 44, 106, 5"
"43, 44, 149, 94"
"43, 44, 106, 7"
"43, 44, 149, 19"
"43, 44, 124"
"43, 44, 109"
"43, 44, 149, 145"
"43, 44, 45, 155"
"43, 44, 149, 187, 188"
"10744, 10731, 10732, 10983"
"43, 44, 108, 14"
"10744, 12032, 10784, 12090, 10760"
"43, 44, 106, 6"
"43, 44, 166, 99, 178"
"43, 44, 109, 71"
"43, 44, 149, 18"
"43, 44, 168"
"43, 44, 149, 156, 170"
"43, 44, 149, 20, 183"
"43, 44, 150, 87"
"10744, 10789, 11001, 10832, 10886"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789, 11001, 10832, 10886"
"43, 44, 166, 21, 101"
"43, 44, 163, 1"
"10744, 10731, 10748"
"10744, 10731, 10735, 10733, 11011"
"43, 186"
"43, 44, 107, 4"
"43, 44, 164, 34"
"43, 44, 164"
"43, 44, 109, 112"
"43, 44, 150, 32"
"43, 44, 149, 40"
"43, 44, 111, 82"
"43, 44, 108, 15"
"43, 44, 47, 148"
"10744, 12032, 10792, 10769, 10771"
"10744, 10731, 10735, 10734, 10966"
"43, 44, 107, 74"
"43, 44, 108, 78"
"43, 44, 163, 63"
"43, 44, 106, 132"
"43, 44, 150, 31"
"43, 44, 106, 8"
"43, 12031, 50, 121"
"10744, 12032, 10784, 10785, 10743"
"43, 44, 108, 79"
"43, 44, 106, 9"
"43, 44, 163, 2"
"43, 44, 149, 96"
"10744, 12032, 10784, 12090, 10786"
"43, 44, 163, 56"
"43, 44, 163, 64"
"43, 44, 107, 76"
"43, 44, 108, 80"
"10744, 10731, 10735, 10734"
"43, 44, 108, 41"
"43, 44, 108, 128"
"10744, 10731, 10735, 10733"
"10744, 12032, 10773, 10986"
"43, 44, 150, 86"
"43, 44, 106, 73"
"43, 44, 106"
"43, 44, 149, 92"
"43, 44, 165"
"43, 44, 109, 113"
"43, 44, 163, 180, 182"
"43, 44, 164, 102"
"43, 44, 166, 42"
"43, 44, 163, 59"
"43, 44, 150, 152"
"43, 44, 107, 75"
"43, 44, 150, 158"
"10744, 10731, 10735, 10999"
"43, 44, 163, 180"
"10744, 10731, 10998, 11015"
"43, 12031, 49"
"43, 44, 107"
"43, 44, 164, 104"
"43, 46"
"43, 44, 149, 20"
"43, 44, 47, 147"
"10744, 12032, 10792, 10834, 10837"
"43, 44, 108, 13"
"10744, 10789, 11001, 10768, 10835"
"10574, 10575, 10573"
"10744, 12032, 10773, 10986, 10989"
"43, 44, 164, 84"
"43, 44, 110, 29"
"43, 44, 166, 23"
"43, 44, 110"
"43, 44, 163, 1, 176"
"43, 44, 109, 69"
"43, 44, 110, 30"
10744
"43, 44, 163, 3"
"10744, 12032, 10757, 12095, 10742"
"43, 44, 164, 34, 189"
"43, 44, 164, 25"
"10574, 10575, 10572, 10581"
"10744, 10731, 10735, 11003"
"43, 44, 110, 157"
"43, 44, 166"
"43, 44, 111, 37"
"10749, 10970"
"43, 44, 108"
"43, 44, 166, 99"
"43, 44, 149, 93"
"43, 44, 110, 28"
"43, 44, 150, 36"
"43, 44, 163, 180, 177"
"43, 44, 164, 161"
"43, 44, 149, 91"
"43, 133, 134"
"10744, 12032, 10784"
"43, 44, 150, 184"
"43, 44, 110, 118"
"43, 44, 47, 153"
"43, 44, 163, 56, 127"
"43, 44, 107, 12"
"43, 44, 111, 83"
"43, 44, 164, 103"
"43, 44, 110, 27"
"10744, 12032, 10784, 10816, 10802"
"43, 44, 110, 125"
"43, 44, 164, 85"
10574
"43, 44, 149"
"43, 44, 166, 21"
"10744, 10789, 11001, 10832, 10886"
"43, 44, 149, 156"
"43, 44, 150, 88"
"10744, 10789, 11001, 10768, 10809"
"43, 44, 164, 35"
"43, 44, 150, 38"
"10744, 10731, 10980"
"10744, 10789, 11001, 10832, 10923"
"10574, 10571, 10583"
"43, 12031, 50"
"43, 44, 166, 23, 24"
"43, 133, 136"
"10744, 12032, 10773, 10739, 10741"
"10574, 10575, 10579"
"10574, 10578"
"43, 12031, 50, 54"
"10744, 12032, 10792"
"10744, 10789, 10790"
11632
"43, 44, 45"
"10744, 12032, 10773"
"10744, 10789, 11001, 10768, 10996"
"43, 133"
"43, 44, 163"
"43, 146"
"10744, 12032, 10784, 10816, 10788"
"10744, 12032, 10773, 10778, 10779"
"43, 44, 163, 169"
"43, 44, 163, 57"
"10744, 12032, 10773, 10774, 10985"
"43, 44, 110, 126"
"10744, 10789, 11001, 11005"
"10744, 10789, 11001, 10828, 10830"
11656
"43, 44, 109, 68"
"43, 44, 109, 65"
"43, 44, 109, 70"
"43, 44, 163, 180, 181"
"43, 44, 163, 66"
"43, 44, 109, 67"
"43, 44, 163, 60"
"43, 44, 163, 56, 179"
"43, 129"
"43, 44, 150, 81"
"43, 44, 163, 62"
"43, 44, 111"
"43, 44, 163, 61"
"10744, 10730"
"10744, 10731, 10994"
"43, 44, 109, 70, 130"
"10744, 12032, 10784, 10785, 10801"
"10744, 12032, 10792, 10834, 10823"
"10744, 10731, 10732, 10969"
"43, 44, 110, 117"
"10574, 10575, 10576"
"10744, 12032, 10773, 10752"
"43, 133, 172, 171"
"10744, 11002"
"10744, 12032, 10792, 10834, 10837"
"10744, 10730, 10746"
"10744, 12032, 10773, 10752, 10738"
"10744, 10789, 10821, 10822"
"10744, 10789, 11001, 10832, 10912"
"10744, 12032, 10792, 10769"
"10744, 12032, 10792, 10736"
"10744, 12032, 10784, 10785, 10801"
"11213, 11220, 11221"
11369
"10744, 10731, 10748, 10844"
"43, 44, 164, 90"
"10744, 10789, 11001, 10832, 10907"
"43, 44, 164, 89"
"10744, 10789, 11001, 10832, 10923"
"43, 44, 150"
"10744, 10789, 11001, 10832, 10886"
"43, 44, 149, 40, 167"
"43, 44, 149, 185"
"43, 44, 150, 174"
"43, 44, 124, 98, 173"
"43, 44, 166, 151"
"10744, 10789, 11001, 10832, 10833"
"43, 44, 166, 100"
"43, 44, 166, 105"
"43, 129, 159"
"10744, 10789, 11001, 10832, 10897"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10832, 10886"
"43, 44, 149, 185, 95"
"10744, 10789, 11001, 10832, 10897"
"10744, 12032, 10784, 10785, 10812"
"10744, 12032, 10757"
"10744, 12032, 10757, 10798, 10799"
"10744, 10789, 11001, 10832, 10897"
"43, 44, 166, 151, 160"
"10744, 10789, 11001, 10832, 10886"
"10744, 12032, 10773, 10752, 10738"
"43, 44, 150, 144"
"43, 44, 163, 63, 175"
"10744, 10789, 11001, 10832, 10897"
"10744, 12032, 10995, 11000"
"10744, 10789, 11001, 10768, 10831"
"10744, 10789, 10821"
"10744, 12032, 10773, 10739, 10741"
"10744, 12032, 10784, 10785, 10997"
"11369, 11364, 11382"
"10744, 12032, 10757, 10783"
"43, 44, 110, 119"
"11369, 11364, 11366, 11373"
"10744, 12032, 10792, 10769, 10750"
"10744, 12032, 10792, 10769, 10750"
"43, 12046, 138, 12100, 143"
"43, 12046, 138, 142"
"43, 12046, 138, 12101, 140"
"43, 12046, 138, 141"
"43, 12046, 138"
"10744, 10789, 11001, 10768"
11650
11647
11654
"11647, 11648"
"11654, 11653"
"11647, 11649"
"11650, 11655"
"11650, 11652"
"10574, 10578, 10582"
"43, 12046, 138, 12101, 139"
"11650, 11651"
"11369, 11364, 11374, 11379"
"10744, 10789, 10790, 10817"
"10744, 12032, 10784, 12090, 10814"
"10744, 12032, 10784, 12090, 10815"
"10744, 12032, 10757, 12095, 10758"
"11213, 11219, 11211"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10832, 10939"
"11369, 11363, 11377, 11358"
"10744, 10789, 11001, 10832, 10912"
"11369, 11364, 11353, 11381"
"10744, 10789, 11001, 10832, 10939"
"10744, 12032, 10773, 10778, 10753"
"10744, 12032, 10792, 10736, 10793"
"11369, 11364, 11365"
"11369, 11352"
"11608, 11607, 11609"
"11608, 11612, 11626"
"10744, 10789, 11001, 10832, 10897"
"11608, 11607, 11611"
"11608, 11618"
"11608, 11624"
"10744, 10789, 11001, 10832, 10939"
"11369, 11354, 11355, 11356"
"10744, 10789, 11001, 10828, 10829"
"11369, 11370, 11372"
"11608, 11607, 11611, 11642"
"11608, 11615, 11616"
"11369, 11370, 11371"
"11608, 11623, 11625"
"11608, 11623, 11614"
"11608, 11624, 11639"
"11608, 11623, 11633"
"11322, 12052, 11324"
"11608, 11606"
"10744, 10789, 11001, 10832, 10912"
"10744, 10789, 11001, 10828, 10767"
"10744, 10789, 11001, 10832, 10939"
"11608, 11615, 11613"
"11608, 11623, 11617"
"11608, 11615, 11621"
"11321, 11336"
"11608, 11615, 11620"
"11213, 11210"
"10744, 10789, 11001, 10832, 10947"
"11213, 11214"
"10744, 10789, 11001, 10832, 10939"
"11369, 11364, 11366, 11361"
"11321, 11336, 11331"
"11213, 11220, 11216"
"10744, 12032, 10773, 10778, 10779"
11608
"11608, 11624, 11635"
"10744, 12032, 10773, 10778, 10754"
"10744, 12032, 10773, 10739, 10795"
"10744, 10789, 11001, 10828, 10829"
"10744, 10789, 11001, 10832, 10923"
"11608, 11615, 11622"
"10744, 12032, 10773, 10796, 10780"
"10744, 10789, 10790, 10761"
"11632, 11634"
"11213, 11224"
"11369, 11354, 11368"
11341
"10744, 10731, 10994, 11012"
"10744, 10789, 10818, 10820"
"10744, 12032, 10784, 12090, 10813"
"11369, 11354, 11383"
11346
11347
"11608, 11619, 11638"
"11608, 11623, 11641"
"11608, 11615, 11622, 11631"
"11608, 11619"
"11608, 11607, 11610"
"11608, 11623, 11625, 11637"
"11608, 11623, 11640"
"11608, 11607, 11610, 11627"
"11608, 11615, 11620, 11629"
"11608, 11612"
"11608, 11615, 11613, 11636"
"11608, 11615, 11616, 11630"
"11608, 11615, 11622, 11643"
"10744, 12032, 10773, 10774, 10988"
"10744, 12032, 10773, 10778, 10756"
"10744, 12032, 10784, 10816, 10802"
"10744, 10789, 10803, 10805, 10763"
"10744, 12032, 10773, 10796, 10782"
"10744, 12032, 10773, 10739"
"10744, 12032, 10792, 10834, 10841"
"10744, 12032, 10773, 10778, 10756"
"10749, 10971"
"10744, 10789, 10818, 10819, 10824"
"10744, 10789, 10821, 10822, 10810"
"11608, 11607"
"11608, 11607, 11611, 11628"
"11608, 11615"
"11608, 11623"
"11608, 11607, 11610, 11644"
"43, 44, 109, 122"
"11369, 11364"
"11369, 11364, 11374"
"11369, 11354"
"11369, 11363, 11377, 11359"
"11369, 11363, 11376"
"11369, 11354, 11362"
"11369, 11364, 11353, 11378"
"11369, 11354, 11355"
"11369, 11370"
"11369, 11363, 11375"
"11369, 11364, 11366, 11360"
"10744, 12032, 10976, 10977"
"11369, 11364, 11374, 11380"
"11369, 11364, 11353"
"11369, 11354, 11355, 11367"
"11369, 11363, 11377"
"11369, 11363, 11357"
"11369, 11364, 11366"
"11369, 11363"
"11229, 11227"
11229
"11229, 11228"
"10574, 10575, 10576, 10580"
"10574, 10575"
"10574, 10575, 10572"
"10744, 10789, 11001, 10832, 10912"
"10744, 10789, 11001, 10832, 10886"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10832, 10836"
"10744, 12032, 10784, 10816, 10787"
"10744, 12032, 10784, 10816, 10787"
"10744, 10789, 11001, 10832, 10833"
"10744, 10789, 10807, 10826, 10964"
"10744, 12032, 10757, 12095, 10742"
10749
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10768, 10809"
"10744, 10731, 10732"
"10744, 12032, 10792, 10834"
"10744, 12032, 10784, 10785, 10759"
"10744, 12032, 10784, 10785, 10759"
"10744, 10789, 10790, 10762"
"10744, 12032, 10773, 10752, 10775"
"10744, 10789, 11001, 10832, 10897"
"10744, 12032, 10773, 10986, 10987"
"10744, 10789, 10807, 10826, 10827"
"10744, 10730, 10746, 10843"
"10744, 10789, 10807, 10826"
"10744, 10789, 10803, 10805, 10791"
"10744, 12032, 10757, 10798, 10800"
"10744, 10731, 10998"
"10744, 10789, 11001, 10832, 10912"
"10744, 10789, 11001, 10832, 10907"
"10744, 10789, 11001, 10832, 10836"
"10744, 10789, 10804, 10974"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10832, 10947"
"10744, 12032, 10784, 10785, 10997"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 10804, 10972"
"10744, 12032, 10784, 10785, 10812"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 10818, 10819, 10806"
"10744, 12032, 10792, 10834, 10840"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789"
"10744, 12032, 10773, 10752, 10775"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10832"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 10807, 10808"
"10744, 10789, 10818, 10825, 10765"
"10744, 10789, 11001, 10832, 10912"
"10744, 12032, 10757, 10798"
"10744, 10789, 11001, 10832, 10897"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10768, 10831"
"10744, 10731, 10735"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10832, 10886"
"10744, 10789, 11001, 10832, 10907"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789, 11001, 10768, 10835"
"10744, 10789, 11001, 10832, 10886"
"10744, 10789, 10804"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10832, 10947"
"10744, 12032, 10792, 10834, 10839"
"10744, 10789, 11001, 10832, 10897"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10832, 10897"
"10744, 10789, 11001, 10832, 10912"
"10744, 10745"
"10744, 10789, 10804, 10981"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10832, 10912"
"10744, 10789, 11001, 10832, 10912"
"10744, 12032, 10773, 10739, 10740"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10832, 10912"
"10744, 10789, 10803, 10764"
"10744, 10789, 10821, 10822, 10811"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10832, 10886"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10832, 10886"
"10744, 12032, 10976"
"10744, 10789, 11001, 10832, 10833"
"10744, 10789, 11001, 10832, 10912"
"10744, 10789, 11001, 10832, 10947"
"10744, 12032, 10995"
"10749, 11013"
"10744, 12032, 10792, 10769, 10770"
"10744, 12032, 10792, 10751"
"10744, 10789, 10818, 10819"
"10744, 10789, 11001, 10828"
"10744, 12032, 10792, 10834, 10839"
"10744, 10789, 11001, 10768, 10831"
"10744, 10789, 10818, 10825, 10765"
"10744, 12032, 10757, 10797"
"10744, 10731, 10748, 10982"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 10807"
"10744, 10789, 10821, 10822, 10811"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789, 11001, 10832, 10912"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789, 10803, 10805"
"10744, 10789, 11001, 10832, 10907"
"10744, 10789, 10821, 10822, 10810"
"10744, 10789, 11001"
"10744, 10789, 11001, 10832, 10907"
"10744, 10789, 11001, 10832, 10886"
"10744, 12032, 10784, 10816, 10802"
"10744, 10789, 11001, 10832, 10939"
"10744, 12032, 10784, 10816, 10802"
"10744, 10789, 10821, 10838"
"10744, 12032, 10773, 10774"
"10744, 12032, 10784, 10816"
"10744, 12032, 10784, 10816, 10802"
"10744, 12032, 10773, 10986, 10989"
"10744, 12032, 10773, 10752, 10737"
"10744, 12032, 10773, 10796"
"10744, 12032, 10773, 10796, 10781"
"10744, 12032, 10773, 10968"
"10744, 12032, 10773, 10739, 10777"
"10744, 10789, 11001, 10832, 10939"
"10744, 10789, 10818, 10819, 10824"
"10744, 12032, 10784, 10967"
"10744, 12032, 10792, 10736, 10793"
"10744, 10789, 11001, 10832, 10939"
"10744, 12032, 10773, 10774, 10985"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789, 10818, 10825, 10766"
"10744, 10789, 11001, 10832, 10912"
"10744, 10789, 10803"
"10744, 10789, 11001, 10832, 10907"
"10744, 10789, 10818, 10825"
"10744, 10789, 11001, 10832, 10923"
"10744, 10789, 11001, 10768, 10835"
"10744, 10789, 11001, 10832, 10947"
"10574, 10575, 10577, 10584"
"10744, 10789, 10818, 10819, 10806"
"10744, 10789, 11001, 10832, 10947"
"10744, 10789, 10818"
"10744, 10789, 10818, 10820, 10956"
"10744, 12032, 10792, 10834, 11004"
"10744, 12032, 10773, 10778"
"10744, 10789, 11001, 10832, 10907"
"10744, 10789, 11001, 10832, 10897"
"10744, 10745, 10993"
"10744, 10745, 10842"
"10744, 12032, 10773, 10778, 10992"
"10574, 10585"
"11321, 11336, 11332"
11322
"11321, 11325, 11335"
"11321, 11325, 11334"
"11322, 11329"
"11321, 11325"
"11321, 11333, 11328"
"11322, 11330"
11321
"11321, 11333"
"11321, 11333, 11326"
"11322, 12052, 11323"
"11321, 11333, 11327"
"11213, 11220, 11217"
"11213, 11219"
"11213, 11220"
"11213, 11219, 11215"
"11213, 11219, 11226"
"11213, 11219, 11225"
"11213, 11223"
11213
"11213, 11219, 11212"
"11213, 11222"
"10744, 12032, 10792, 10834, 11004"
"11213, 11218"
"43, 44, 110, 120"
"43, 44, 110, 118, 162"
"43, 44, 110, 123"
"10744, 10731"
